At. num,Sp. Name,Ion Charge,El. Name,Isoel. Seq.,Ground Shells (a),Ground Level,Ionized Level,Prefix,Ionization Energy (eV),Suffix,Uncertainty (eV),References,
"=""67""","=""Ho XX""","=""+19""","=""Holmium""","=""Cd""","=""[Kr].4d10.4f2""","=""3H<4>""","=""4f 2F*<5/2>""","=""(""","=""475""","="")""","=""24""","=""L582""",
"=""67""","=""Ho XXI""","=""+20""","=""Holmium""","=""Ag""","=""[Kr].4d10.4f""","=""2F*<5/2>""","=""4d10 1S<0>""","=""(""","=""510""","="")""","=""4""","=""L582c99""",
"=""67""","=""Ho XXII""","=""+21""","=""Holmium""","=""Pd""","=""[Kr].4d10""","=""1S0""","=""4d9 2D<5/2>""","=""(""","=""715""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXIII""","=""+22""","=""Holmium""","=""Rh""","=""[Kr].4d9""","=""2D<5/2>""","=""4d8 3F<4>""","=""(""","=""755""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXIV""","=""+23""","=""Holmium""","=""Ru""","=""[Kr].4d8""","=""3F<4>""","=""4d7 4F<9/2>""","=""(""","=""797""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXV""","=""+24""","=""Holmium""","=""Tc""","=""[Kr].4d7""","=""4F<9/2>""","=""4d6 5D<4>""","=""(""","=""842""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXVI""","=""+25""","=""Holmium""","=""Mo""","=""[Kr].4d6""","=""5D<4>""","=""4d5 6S<5/2>""","=""(""","=""885""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXVII""","=""+26""","=""Holmium""","=""Nb""","=""[Kr].4d5""","=""6S<5/2>""","=""4d4 5D<0>""","=""(""","=""929""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXVIII""","=""+27""","=""Holmium""","=""Zr""","=""[Kr].4d4""","=""5D0""","=""4d3 4F<3/2>""","=""(""","=""985""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXIX""","=""+28""","=""Holmium""","=""Y""","=""[Kr].4d3""","=""4F<3/2>""","=""4d2 3F<2>""","=""(""","=""1029""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXX""","=""+29""","=""Holmium""","=""Sr""","=""[Kr].4d2""","=""3F<2>""","=""4d 2D<3/2>""","=""(""","=""1077""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXXI""","=""+30""","=""Holmium""","=""Rb""","=""[Kr].4d""","=""2D<3/2>""","=""4p6 1S<0>""","=""(""","=""1122""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXXII""","=""+31""","=""Holmium""","=""Kr""","=""[Ar].3d10.4s2.4p6""","=""1S0""","=""4p5 2P*<3/2>""","=""(""","=""1300""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXXIII""","=""+32""","=""Holmium""","=""Br""","=""[Ar].3d10.4s2.4p5""","=""2P*<3/2>""","=""4p4 3P<2>""","=""(""","=""1346""","="")""","=""4""","=""L8672c99""",
"=""67""","=""Ho XXXIV""","=""+33""","=""Holmium""","=""Se""","=""[Ar].3d10.4s2.4p4""","=""3P<2>""","=""4p3 4S*<3/2>""","=""(""","=""1395""","="")""","=""5""","=""L8672c99""",
