At. num,Sp. Name,Ion Charge,El. Name,Isoel. Seq.,Ground Shells (a),Ground Level,Ionized Level,Prefix,Ionization Energy (eV),Suffix,Uncertainty (eV),References,
"=""63""","=""Eu LVII""","=""+56""","=""Europium""","=""N""","=""1s2.2s2.2p3""","=""(0,3/2)*<3/2>""","=""2p2 3P<0>""","=""(""","=""11739""","="")""","=""5""","=""L8672c99""",
"=""63""","=""Eu LVIII""","=""+57""","=""Europium""","=""C""","=""1s2.2s2.2p2""","=""3P0""","=""2p 2P*<1/2>""","=""(""","=""12718""","="")""","=""6""","=""L8672c99""",
"=""63""","=""Eu LIX""","=""+58""","=""Europium""","=""B""","=""1s2.2s2.2p""","=""2P*<1/2>""","=""2s2 1S<0>""","=""(""","=""13050""","="")""","=""6""","=""L8672c99""",
"=""63""","=""Eu LX""","=""+59""","=""Europium""","=""Be""","=""1s2.2s2""","=""1S0""","=""2s 2S<1/2>""","=""(""","=""13462""","="")""","=""7""","=""L8672c99""",
"=""63""","=""Eu LXI""","=""+60""","=""Europium""","=""Li""","=""1s2.2s""","=""2S<1/2>""","=""1s2 1S<0>""","=""(""","=""13738.58""","="")""","=""0.09""","=""L16264c99""",
"=""63""","=""Eu LXII""","=""+61""","=""Europium""","=""He""","=""1s2""","=""1S0""","=""1s 2S<1/2>""","=""(""","=""55865.93""","="")""","=""0.08""","=""L21139""",
"=""63""","=""Eu LXIII""","=""+62""","=""Europium""","=""H""","=""1s""","=""2S<1/2>""","=""""","=""(""","=""57120.64""","="")""","=""0.05""","=""L19200""",
Notes:
(a) Designations used in the ground shell lists:
     [Ne] = 1s2.2s2.2p6
     [Ar] = 1s2.2s2.2p6.3s2.3p6
     [Kr] = 1s2.2s2.2p6.3s2.3p6.3d10.4s2.4p6
     [Cd] = 1s2.2s2.2p6.3s2.3p6.3d10.4s2.4p6.4d10.5s2
     [Xe] = 1s2.2s2.2p6.3s2.3p6.3d10.4s2.4p6.4d10.5s2.5p6
