At. num,Sp. Name,Ion Charge,El. Name,Isoel. Seq.,Ground Shells (a),Ground Level,Ionized Level,Prefix,Ionization Energy (eV),Suffix,Uncertainty (eV),References,
"=""80""","=""Hg XII""","=""+11""","=""Mercury""","=""Tm""","=""[Xe].4f14.5d""","=""2D<3/2>""","=""4f14 1S<0>""","=""[""","=""192.7""","=""]""","=""1.7""","=""L3654""",
"=""80""","=""Hg XIII""","=""+12""","=""Mercury""","=""Er""","=""[Xe].4f14""","=""1S0""","=""4f14.5p5 2P*<3/2>""","=""[""","=""276.9""","=""]""","=""1.1""","=""L3654""",
"=""80""","=""Hg XIV""","=""+13""","=""Mercury""","=""Ho""","=""[Cd].4f14.5p5""","=""2P*<3/2>""","=""4f14.5p4 3P<2>""","=""(""","=""307""","="")""","=""15""","=""L582""",
"=""80""","=""Hg XV""","=""+14""","=""Mercury""","=""Dy""","=""[Cd].4f14.5p4""","=""3P<2>""","=""4f14.5p3 2P*<3/2>""","=""(""","=""332""","="")""","=""16""","=""L582""",
"=""80""","=""Hg XVI""","=""+15""","=""Mercury""","=""Tb""","=""[Cd].4f14.5p3""","=""2P*<3/2>""","=""4f14.5p2 3P<0>""","=""(""","=""357""","="")""","=""17""","=""L582""",
"=""80""","=""Hg XVII""","=""+16""","=""Mercury""","=""Gd""","=""[Cd].4f14.5p2""","=""3P0""","=""4f14.5p 2P*<1/2>""","=""(""","=""402""","="")""","=""20""","=""L582""",
"=""80""","=""Hg XVIII""","=""+17""","=""Mercury""","=""Eu""","=""[Cd].4f14.5p""","=""2P*<1/2>""","=""4f14 1S<0>""","=""(""","=""429""","="")""","=""21""","=""L582""",
"=""80""","=""Hg XIX""","=""+18""","=""Mercury""","=""Sm""","=""[Cd].4f14""","=""1S0""","=""4f13.5s2 2F*<7/2>""","=""(""","=""477""","="")""","=""24""","=""L582""",
"=""80""","=""Hg XX""","=""+19""","=""Mercury""","=""Pm""","=""[Cd].4f13""","=""2F*<7/2>""","=""4f13.5s*""","=""(""","=""530""","="")""","=""30""","=""L582""",
"=""80""","=""Hg XXI""","=""+20""","=""Mercury""","=""Nd""","=""[Kr].4d10.4f13.5s""","=""*""","=""4f13 2F*<7/2>""","=""(""","=""560""","="")""","=""30""","=""L582""",
"=""80""","=""Hg XXII""","=""+21""","=""Mercury""","=""Pr""","=""[Kr].4d10.4f13""","=""2F*<7/2>""","=""4f12""","=""(""","=""590""","="")""","=""30""","=""L582""",
"=""80""","=""Hg XXIII""","=""+22""","=""Mercury""","=""Ce""","=""[Kr].4d10.4f12""","=""""","=""4f11 4I*<15/2>""","=""(""","=""650""","="")""","=""30""","=""L582""",
"=""80""","=""Hg XXIV""","=""+23""","=""Mercury""","=""La""","=""[Kr].4d10.4f11""","=""4I*<15/2>""","=""4f10 5I<8>""","=""(""","=""710""","="")""","=""40""","=""L582""",
"=""80""","=""Hg XXV""","=""+24""","=""Mercury""","=""Ba""","=""[Kr].4d10.4f10""","=""5I<8>""","=""4f9 6H*<15/2>""","=""(""","=""760""","="")""","=""40""","=""L582""",
"=""80""","=""Hg XXVI""","=""+25""","=""Mercury""","=""Cs""","=""[Kr].4d10.4f9""","=""6H*<15/2>""","=""4f8 7F<6>""","=""(""","=""820""","="")""","=""40""","=""L582""",
"=""80""","=""Hg XXVII""","=""+26""","=""Mercury""","=""Xe""","=""[Kr].4d10.4f8""","=""7F<6>""","=""4f7 8S*<7/2>""","=""(""","=""880""","="")""","=""40""","=""L582""",
"=""80""","=""Hg XXVIII""","=""+27""","=""Mercury""","=""I""","=""[Kr].4d10.4f7""","=""8S*<7/2>""","=""4f6 7F<0>""","=""(""","=""930""","="")""","=""50""","=""L582""",
"=""80""","=""Hg XXIX""","=""+28""","=""Mercury""","=""Te""","=""[Kr].4d10.4f6""","=""7F0""","=""4f5 6H*<5/2>""","=""(""","=""990""","="")""","=""50""","=""L582""",
"=""80""","=""Hg XXX""","=""+29""","=""Mercury""","=""Sb""","=""[Kr].4d10.4f5""","=""6H*<5/2>""","=""4f4 5I<4>""","=""(""","=""1050""","="")""","=""50""","=""L582""",
"=""80""","=""Hg XXXI""","=""+30""","=""Mercury""","=""Sn""","=""[Kr].4d10.4f4""","=""5I<4>""","=""4f3 4I*<9/2>""","=""(""","=""1110""","="")""","=""60""","=""L582""",
"=""80""","=""Hg XXXII""","=""+31""","=""Mercury""","=""In""","=""[Kr].4d10.4f3""","=""4I*<9/2>""","=""4f2 3H<4>""","=""(""","=""1160""","="")""","=""60""","=""L582""",
"=""80""","=""Hg XXXIII""","=""+32""","=""Mercury""","=""Cd""","=""[Kr].4d10.4f2""","=""3H<4>""","=""4f 2F*<5/2>""","=""(""","=""1220""","="")""","=""60""","=""L582""",
"=""80""","=""Hg XXXIV""","=""+33""","=""Mercury""","=""Ag""","=""[Kr].4d10.4f""","=""2F*<5/2>""","=""4d10 1S<0>""","=""(""","=""1280""","="")""","=""60""","=""L582""",
"=""80""","=""Hg XXXV""","=""+34""","=""Mercury""","=""Pd""","=""[Kr].4d10""","=""1S0""","=""4d9 2D<5/2>""","=""(""","=""1549""","="")""","=""5""","=""L8672c99""",
"=""80""","=""Hg XXXVI""","=""+35""","=""Mercury""","=""Rh""","=""[Kr].4d9""","=""2D<5/2>""","=""4d8 3F<4>""","=""(""","=""1603""","="")""","=""5""","=""L8672c99""",
"=""80""","=""Hg XXXVII""","=""+36""","=""Mercury""","=""Ru""","=""[Kr].4d8""","=""3F<4>""","=""4d7 4F<9/2>""","=""(""","=""1661""","="")""","=""5""","=""L8672c99""",
"=""80""","=""Hg XXXVIII""","=""+37""","=""Mercury""","=""Tc""","=""[Kr].4d7""","=""4F<9/2>""","=""4d6 5D<4>""","=""(""","=""1723""","="")""","=""4""","=""L8672c99""",
"=""80""","=""Hg XXXIX""","=""+38""","=""Mercury""","=""Mo""","=""[Kr].4d6""","=""5D<4>""","=""4d-4.4d+ (0,5/2)<5/2>""","=""(""","=""1780""","="")""","=""4""","=""L8672c99""",
"=""80""","=""Hg XL""","=""+39""","=""Mercury""","=""Nb""","=""[Kr].4d5""","=""(0,5/2)<5/2>""","=""4d4 5D<0>""","=""(""","=""1839""","="")""","=""4""","=""L8672c99""",
"=""80""","=""Hg XLI""","=""+40""","=""Mercury""","=""Zr""","=""[Kr].4d4""","=""5D0""","=""4d3 4F<3/2>""","=""(""","=""1928""","="")""","=""4""","=""L8672c99""",
"=""80""","=""Hg XLII""","=""+41""","=""Mercury""","=""Y""","=""[Kr].4d3""","=""4F<3/2>""","=""4d2 3F<2>""","=""(""","=""1989""","="")""","=""4""","=""L8672c99""",
